# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:26,Class A,220127000,57.492058,10.505228,Engaged in fishing,0.0,0.0,269.8,147.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 10:08:27,Class A,220127000,57.492107,10.50525,Engaged in fishing,0.0,0.0,301.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:08:37,Class A,220127000,57.492113,10.505253,Engaged in fishing,0.0,0.0,298.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:08:46,Class A,220127000,57.492122,10.505238,Engaged in fishing,0.0,0.0,298.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:08:56,Class A,220127000,57.492128,10.505203,Engaged in fishing,0.0,0.0,296.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:09:06,Class A,220127000,57.492132,10.505202,Engaged in fishing,0.0,0.0,298.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:09:16,Class A,220127000,57.492133,10.505198,Engaged in fishing,0.0,0.0,295.2,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:09:27,Class A,220127000,57.492137,10.505198,Engaged in fishing,0.0,0.0,295.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:09:37,Class A,220127000,57.492135,10.505223,Engaged in fishing,0.0,0.0,297.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:09:46,Class A,220127000,57.492138,10.505212,Engaged in fishing,0.0,0.0,297.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:09:56,Class A,220127000,57.49214,10.505203,Engaged in fishing,0.0,0.0,298.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:10:06,Class A,220127000,57.492132,10.50525,Engaged in fishing,0.0,0.0,293.6,143.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:10:16,Class A,220127000,57.492133,10.505258,Engaged in fishing,0.0,0.0,290.8,143.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:10:27,Class A,220127000,57.492145,10.505213,Engaged in fishing,0.0,0.0,294.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:10:37,Class A,220127000,57.492147,10.505205,Engaged in fishing,0.0,0.0,294.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:10:46,Class A,220127000,57.492148,10.505205,Engaged in fishing,0.0,0.0,296.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:10:56,Class A,220127000,57.492148,10.505207,Engaged in fishing,0.0,0.0,294.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:11:06,Class A,220127000,57.492148,10.505208,Engaged in fishing,0.0,0.0,290.5,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:11:16,Class A,220127000,57.492148,10.505215,Engaged in fishing,0.0,0.0,290.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:11:27,Class A,220127000,57.492147,10.505218,Engaged in fishing,0.0,0.0,292.1,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:11:37,Class A,220127000,57.492145,10.505222,Engaged in fishing,0.0,0.0,290.1,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:11:56,Class A,220127000,57.492148,10.505232,Engaged in fishing,0.0,0.0,291.4,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:12:07,Class A,220127000,57.49215,10.50523,Engaged in fishing,0.0,0.0,292.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:12:16,Class A,220127000,57.492152,10.505225,Engaged in fishing,0.0,0.0,294.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:12:27,Class A,220127000,57.49215,10.505222,Engaged in fishing,0.0,0.0,290.1,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:12:37,Class A,220127000,57.492152,10.505222,Engaged in fishing,0.0,0.0,289.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:12:46,Class A,220127000,57.49215,10.50522,Engaged in fishing,0.0,0.0,293.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:13:07,Class A,220127000,57.492153,10.505208,Engaged in fishing,0.0,0.0,291.8,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:13:16,Class A,220127000,57.492155,10.505205,Engaged in fishing,0.0,0.0,294.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:13:27,Class A,220127000,57.492155,10.5052,Engaged in fishing,0.0,0.0,295.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:13:37,Class A,220127000,57.492155,10.5052,Engaged in fishing,0.0,0.0,295.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:13:46,Class A,220127000,57.492155,10.505198,Engaged in fishing,0.0,0.0,296.0,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:13:56,Class A,220127000,57.492152,10.505197,Engaged in fishing,0.0,0.0,296.7,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:14:07,Class A,220127000,57.492152,10.5052,Engaged in fishing,,0.0,298.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:14:16,Class A,220127000,57.492152,10.5052,Engaged in fishing,0.0,0.0,299.4,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:14:27,Class A,220127000,57.49215,10.505202,Engaged in fishing,0.0,0.1,300.1,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:14:37,Class A,220127000,57.492152,10.505202,Engaged in fishing,0.0,0.0,299.9,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:14:46,Class A,220127000,57.492153,10.505205,Engaged in fishing,0.0,0.0,300.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:14:56,Class A,220127000,57.492153,10.505208,Engaged in fishing,0.0,0.0,301.3,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:15:07,Class A,220127000,57.492152,10.505208,Engaged in fishing,0.0,0.0,301.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:15:16,Class A,220127000,57.49215,10.505207,Engaged in fishing,0.0,0.0,301.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:15:27,Class A,220127000,57.492148,10.505207,Engaged in fishing,0.0,0.0,315.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:15:37,Class A,220127000,57.492148,10.505208,Engaged in fishing,0.0,0.0,303.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:15:46,Class A,220127000,57.492148,10.505205,Engaged in fishing,0.0,0.0,302.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:15:56,Class A,220127000,57.49215,10.505203,Engaged in fishing,0.0,0.1,302.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:16:07,Class A,220127000,57.492155,10.505205,Engaged in fishing,0.0,0.0,306.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:16:27,Class A,220127000,57.492157,10.505203,Engaged in fishing,0.0,0.0,308.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:16:37,Class A,220127000,57.492158,10.505203,Engaged in fishing,0.0,0.0,304.4,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:16:46,Class A,220127000,57.492157,10.505207,Engaged in fishing,0.0,0.0,303.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:16:56,Class A,220127000,57.492153,10.50521,Engaged in fishing,0.0,0.0,303.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:17:07,Class A,220127000,57.492137,10.505205,Engaged in fishing,0.0,0.0,302.5,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:17:27,Class A,220127000,57.492143,10.505203,Engaged in fishing,0.0,0.0,307.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:17:37,Class A,220127000,57.49213,10.505202,Engaged in fishing,0.0,0.0,315.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:17:46,Class A,220127000,57.492133,10.505208,Engaged in fishing,0.0,0.0,304.1,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:17:56,Class A,220127000,57.492135,10.505215,Engaged in fishing,0.0,0.0,304.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:18:07,Class A,220127000,57.492138,10.505217,Engaged in fishing,0.0,0.0,301.8,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:18:16,Class A,220127000,57.492145,10.505213,Engaged in fishing,0.0,0.0,301.8,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:18:27,Class A,220127000,57.492133,10.505253,Engaged in fishing,0.0,0.0,298.3,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:18:37,Class A,220127000,57.492135,10.505255,Engaged in fishing,0.0,0.0,299.1,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:18:46,Class A,220127000,57.492135,10.505262,Engaged in fishing,0.0,0.0,299.2,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:18:56,Class A,220127000,57.492142,10.505245,Engaged in fishing,0.0,0.0,301.9,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:19:07,Class A,220127000,57.492147,10.505233,Engaged in fishing,0.0,0.0,302.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:19:16,Class A,220127000,57.49215,10.505233,Engaged in fishing,0.0,0.0,301.8,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:19:26,Class A,220127000,57.492147,10.505228,Engaged in fishing,0.0,0.0,299.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:19:37,Class A,220127000,57.492147,10.505228,Engaged in fishing,0.0,0.0,295.7,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:19:46,Class A,220127000,57.49215,10.50523,Engaged in fishing,0.0,0.0,294.2,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:19:56,Class A,220127000,57.492152,10.505232,Engaged in fishing,0.0,0.0,296.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:20:07,Class A,220127000,57.49215,10.505233,Engaged in fishing,0.0,0.0,295.3,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:20:16,Class A,220127000,57.49215,10.505235,Engaged in fishing,0.0,0.0,297.4,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:20:26,Class A,220127000,57.49215,10.505232,Engaged in fishing,0.0,0.0,298.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:20:37,Class A,220127000,57.492147,10.505237,Engaged in fishing,0.0,0.0,299.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:20:46,Class A,220127000,57.492145,10.505233,Engaged in fishing,0.0,0.0,299.1,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:20:56,Class A,220127000,57.49215,10.505222,Engaged in fishing,0.0,0.0,295.4,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:21:07,Class A,220127000,57.492153,10.505223,Engaged in fishing,0.0,0.0,296.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:21:17,Class A,220127000,57.492153,10.50523,Engaged in fishing,0.0,0.0,291.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:21:26,Class A,220127000,57.492155,10.505232,Engaged in fishing,,0.0,315.0,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:21:37,Class A,220127000,57.492155,10.505237,Engaged in fishing,0.0,0.0,294.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:21:46,Class A,220127000,57.49216,10.505215,Engaged in fishing,0.0,0.0,296.9,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:21:56,Class A,220127000,57.49216,10.50521,Engaged in fishing,0.0,0.0,294.5,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:22:07,Class A,220127000,57.492155,10.50524,Engaged in fishing,0.0,0.0,294.2,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:22:26,Class A,220127000,57.492147,10.505288,Engaged in fishing,0.0,0.0,295.0,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:22:37,Class A,220127000,57.492153,10.505258,Engaged in fishing,0.0,0.0,295.6,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:22:46,Class A,220127000,57.492158,10.505238,Engaged in fishing,0.0,0.0,298.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:22:56,Class A,220127000,57.492157,10.505235,Engaged in fishing,0.0,0.0,296.6,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:23:26,Class A,220127000,57.492158,10.50523,Engaged in fishing,0.0,0.0,299.8,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:23:37,Class A,220127000,57.492157,10.505232,Engaged in fishing,0.0,0.0,301.6,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:23:46,Class A,220127000,57.492153,10.505235,Engaged in fishing,0.0,0.0,300.0,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:23:56,Class A,220127000,57.492153,10.505237,Engaged in fishing,0.0,0.0,301.2,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:24:27,Class A,220127000,57.492153,10.505225,Engaged in fishing,0.0,0.0,297.6,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:24:37,Class A,220127000,57.492152,10.505233,Engaged in fishing,0.0,0.0,298.8,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:24:46,Class A,220127000,57.492157,10.505217,Engaged in fishing,0.0,0.0,300.5,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:24:56,Class A,220127000,57.492157,10.505207,Engaged in fishing,0.0,0.0,300.7,146.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:25:27,Class A,220127000,57.49214,10.505225,Engaged in fishing,0.0,0.0,302.7,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:25:37,Class A,220127000,57.492132,10.505248,Engaged in fishing,0.0,0.0,304.5,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:25:46,Class A,220127000,57.492125,10.505257,Engaged in fishing,0.0,0.0,306.4,145.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:26:27,Class A,220127000,57.492123,10.505238,Engaged in fishing,0.0,0.0,313.4,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:26:37,Class A,220127000,57.492147,10.50522,Engaged in fishing,0.0,0.0,315.7,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:26:46,Class A,220127000,57.49214,10.505223,Engaged in fishing,0.0,0.0,318.0,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:27:27,Class A,220127000,57.492127,10.505232,Engaged in fishing,0.0,0.0,319.7,144.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
26/11/2024 10:27:37,Class A,220127000,57.492125,10.50523,Engaged in fishing,0.0,0.0,319.6,143.0,Unknown,OWRI,FN 261 STJERNE,Fishing,,6.0,17.0,GPS,3.0,STRANDBY,22/04/2025 06:00:00,AIS,13.0,4.0,3.0,3.0
