# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:00:14,Class A,220092000,57.320647,11.125125,Moored,-3.6,0.0,202.5,80.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 21:51:13,Class A,220092000,57.320633,11.125128,Moored,0.0,0.0,276.3,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 21:54:14,Class A,220092000,57.320633,11.125132,Moored,0.0,0.0,320.8,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 21:56:36,Class A,220092000,57.320633,11.125132,Moored,0.0,0.0,320.8,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 21:57:14,Class A,220092000,57.32064,11.125132,Moored,3.6,0.0,342.8,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:00:14,Class A,220092000,57.320633,11.125137,Moored,-2.9,0.0,84.7,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:02:37,Class A,220092000,57.320633,11.125137,Moored,-2.9,0.0,84.7,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:03:12,Class A,220092000,57.32064,11.12512,Moored,0.0,0.0,323.9,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:06:14,Class A,220092000,57.32064,11.125127,Moored,2.9,0.0,79.2,,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:08:36,Class A,220092000,57.32064,11.125127,Moored,2.9,0.0,79.2,,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:09:13,Class A,220092000,57.32064,11.125143,Moored,0.0,0.0,80.1,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:12:15,Class A,220092000,57.32064,11.125138,Moored,0.0,0.0,50.4,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:14:36,Class A,220092000,57.32064,11.125138,Moored,0.0,0.0,50.4,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:15:15,Class A,220092000,57.320647,11.12513,Moored,0.0,0.0,282.2,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:18:13,Class A,220092000,57.320647,11.12513,Moored,-8.7,0.0,304.3,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:20:36,Class A,220092000,57.320647,11.12513,Moored,-8.7,0.0,304.3,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:21:14,Class A,220092000,57.320633,11.125133,Moored,6.4,0.0,277.5,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:24:15,Class A,220092000,57.32064,11.12514,Moored,1.6,0.0,126.5,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:26:36,Class A,220092000,57.32064,11.12514,Moored,1.6,0.0,126.5,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:27:13,Class A,220092000,57.32062,11.125143,Moored,0.0,0.0,250.1,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:30:12,Class A,220092000,57.32061,11.125165,Moored,0.0,0.0,234.6,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:32:36,Class A,220092000,57.32061,11.125165,Moored,0.0,0.0,234.6,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:33:14,Class A,220092000,57.320603,11.125173,Moored,-3.6,0.0,97.3,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:36:12,Class A,220092000,57.32061,11.125173,Moored,0.0,0.0,287.2,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:38:37,Class A,220092000,57.32061,11.125173,Moored,0.0,0.0,287.2,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:39:15,Class A,220092000,57.320595,11.125172,Moored,-2.9,0.0,304.9,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:42:12,Class A,220092000,57.32062,11.125138,Moored,0.0,0.0,254.6,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:44:36,Class A,220092000,57.32062,11.125138,Moored,0.0,0.0,254.6,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:45:14,Class A,220092000,57.32062,11.125152,Moored,3.6,0.0,256.6,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:48:15,Class A,220092000,57.320633,11.125128,Moored,0.0,0.0,264.4,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:50:36,Class A,220092000,57.320633,11.125128,Moored,0.0,0.0,264.4,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:54:14,Class A,220092000,57.320633,11.125127,Moored,1.6,0.0,49.4,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:56:37,Class A,220092000,57.320633,11.125127,Moored,1.6,0.0,49.4,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 22:57:13,Class A,220092000,57.320627,11.12515,Moored,0.0,0.0,218.0,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:00:14,Class A,220092000,57.320633,11.125127,Moored,1.1,0.0,274.0,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:02:36,Class A,220092000,57.320633,11.125127,Moored,1.1,0.0,274.0,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:03:12,Class A,220092000,57.320627,11.125143,Moored,0.0,0.0,252.9,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:06:14,Class A,220092000,57.32061,11.125152,Moored,0.0,0.0,265.6,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:08:36,Class A,220092000,57.32061,11.125152,Moored,0.0,0.0,265.6,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:12:15,Class A,220092000,57.320627,11.125155,Moored,1.1,0.0,198.7,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:14:36,Class A,220092000,57.320627,11.125155,Moored,1.1,0.0,198.7,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:15:13,Class A,220092000,57.320627,11.125117,Moored,2.2,0.0,288.3,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:18:12,Class A,220092000,57.320627,11.125123,Moored,-1.6,0.0,265.3,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:20:36,Class A,220092000,57.320627,11.125123,Moored,-1.6,0.0,265.3,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:21:13,Class A,220092000,57.320627,11.125122,Moored,-1.1,0.0,222.4,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:24:12,Class A,220092000,57.320633,11.125133,Moored,1.6,0.0,202.8,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:26:36,Class A,220092000,57.320633,11.125133,Moored,1.6,0.0,202.8,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:27:14,Class A,220092000,57.320633,11.125135,Moored,0.0,0.0,193.0,79.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:30:13,Class A,220092000,57.32061,11.125117,Moored,0.0,0.0,173.6,,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:32:36,Class A,220092000,57.32061,11.125117,Moored,0.0,0.0,173.6,,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:33:15,Class A,220092000,57.320588,11.125137,Moored,0.0,0.0,152.5,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:36:14,Class A,220092000,57.320613,11.12514,Moored,1.1,0.0,219.7,82.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:38:36,Class A,220092000,57.320613,11.12514,Moored,1.1,0.0,219.7,82.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:39:12,Class A,220092000,57.32061,11.125117,Moored,-1.6,0.0,210.2,,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:42:12,Class A,220092000,57.32062,11.125123,Moored,1.1,0.0,203.3,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:44:36,Class A,220092000,57.32062,11.125123,Moored,1.1,0.0,203.3,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:45:14,Class A,220092000,57.32062,11.125155,Moored,0.0,0.0,207.7,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:48:15,Class A,220092000,57.320552,11.125158,Moored,-1.1,0.0,292.2,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:50:36,Class A,220092000,57.320552,11.125158,Moored,-1.1,0.0,292.2,81.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:51:13,Class A,220092000,57.32061,11.125138,Moored,0.0,0.0,302.6,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:54:15,Class A,220092000,57.320582,11.125165,Moored,0.0,0.0,222.7,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:56:36,Class A,220092000,57.320582,11.125165,Moored,0.0,0.0,222.7,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
26/11/2024 23:57:15,Class A,220092000,57.320627,11.125142,Moored,0.0,0.0,273.1,80.0,Unknown,OWBG,OCEANS OF HOPE,Sailing,,5.0,20.0,GPS,3.0,OESTERBY HAVN,07/09/2025 08:30:00,AIS,20.0,,,5.0
